id,key,value,type
3753518471,housenumber,1013,addr
3753518481,street,Marigny Street,addr
3753518481,housenumber,1040,addr
3753518491,street,Saint Claude Avenue,addr
3753518491,housenumber,2274,addr
3753518501,street,Saint Claude Avenue,addr
3753518501,housenumber,2352,addr
3753518511,street,Saint Claude Avenue,addr
3753518511,housenumber,2410,addr
3753518523,street,Burgundy Street,addr
3753518523,housenumber,2445,addr
3753519333,street,Burgundy Street,addr
3753519333,housenumber,2525,addr
3753519343,street,Mandeville Street,addr
3753519343,housenumber,800,addr
3753519353,street,Elysian Fields Avenue,addr
3753519353,housenumber,901,addr
3753519363,street,Music Street,addr
3753519363,housenumber,922,addr
3753630044,street,Marigny Street,addr
3753630044,housenumber,1303,addr
3753630054,street,Saint Roch Avenue,addr
3753630054,housenumber,1318,addr
3753630064,street,Franklin Avenue,addr
3753630064,housenumber,1326,addr
3753630074,street,Marigny Street,addr
3753630074,housenumber,1340,addr
3753630084,street,Arts Street,addr
3753630084,housenumber,1422,addr
3753630094,street,Arts Street,addr
3753630094,housenumber,1438,addr
3753630104,street,Spain Street,addr
3753630104,housenumber,1511,addr
3753630114,street,Saint Roch Avenue,addr
3753630114,housenumber,1528,addr
3753630124,street,Arts Street,addr
3753630124,housenumber,1541,addr
3753630234,street,Urquhart Street,addr
3753630234,housenumber,2251,addr
3753630244,street,North Robertson Street,addr
3753630244,housenumber,2464,addr
3753648247,street,Marigny Street,addr
3753648247,housenumber,1609,addr
3753648257,street,Saint Roch Avenue,addr
3753648257,housenumber,1615,addr
3753648267,street,Franklin Avenue,addr
3753648267,housenumber,1624,addr
3753648277,street,Arts Street,addr
3753648277,housenumber,1636,addr
3753648287,street,Marigny Street,addr
3753648287,housenumber,1705,addr
3753648297,street,Painters Street,addr
3753648297,housenumber,1724,addr
3753648307,street,Franklin Avenue,addr
3753648307,housenumber,1740,addr
3753648317,street,North Derbigny Street,addr
3753648317,housenumber,2520,addr
3755102730,street,Saint Roch Avenue,addr
3755102730,housenumber,1809,addr
3755102740,street,Saint Roch Avenue,addr
3755102740,housenumber,1825,addr
3755102750,street,Saint Roch Avenue,addr
3755102750,housenumber,1901,addr
3755102760,street,Arts Street,addr
3755102760,housenumber,1926,addr
3755102770,street,Saint Roch Avenue,addr
3755102770,housenumber,1938,addr
3755102780,street,North Prieur Street,addr
3755102780,housenumber,2255,addr
3755102790,street,North Johnson Street,addr
3755102790,housenumber,2524,addr
3755122482,street,Saint Denis Street,addr
3755122482,housenumber,1420,addr
3755122492,street,Sere Street,addr
3755122492,housenumber,1465,addr
3755122502,street,Milton Street,addr
3755122502,housenumber,1476,addr
3755122512,street,Sere Street,addr
3755122512,housenumber,1525,addr
3755122522,street,Milton Street,addr
3755122522,housenumber,1536,addr
3755123532,street,Paris Avenue,addr
3755123532,housenumber,3424,addr
3755123542,street,Duplessis Street,addr
3755123542,housenumber,3603,addr
3755123552,street,Paris Avenue,addr
3755123552,housenumber,3622,addr
3755123562,street,Duplessis Street,addr
3755123562,housenumber,3633,addr
3755123572,street,Gibson Street,addr
3755123572,housenumber,3636,addr
3755123582,street,Hamburg Street,addr
3755123582,housenumber,3640,addr
3755123592,street,Hamburg Street,addr
3755123592,housenumber,3730,addr
3755123602,street,Duplessis Street,addr
3755123602,housenumber,3737,addr
3755204604,street,Saint Denis Street,addr
3755204604,housenumber,1662,addr
3755204614,street,Humanity Street,addr
3755204614,housenumber,1701,addr
3755204624,street,Benefit Street,addr
3755204624,housenumber,1752,addr
3755205034,street,Gentilly Boulevard,addr
3755205034,housenumber,2322,addr
3755205044,street,Republic Street,addr
3755205044,housenumber,3339,addr
3755205054,street,Republic Street,addr
3755205054,housenumber,3416,addr
3755205064,street,Republic Street,addr
3755205064,housenumber,3424,addr
3755205074,street,Havana Street,addr
3755205074,housenumber,3440,addr
3755205084,street,Republic Street,addr
3755205084,housenumber,3612,addr
3755205094,street,Paris Avenue,addr
3755205094,housenumber,4117,addr
3756229520,street,Brutus Street,addr
3756229520,housenumber,1849,addr
3756289272,street,Mandolin Street,addr
3756289272,housenumber,2127,addr
3756289282,street,Pauger Street,addr
3756289282,housenumber,4505,addr
3756300934,street,Allen Street,addr
3756300934,housenumber,4532,addr
3756428028,street,Benefit Street,addr
3756428028,housenumber,1960,addr
3756428038,street,Saint Denis Street,addr
3756428038,housenumber,2070,addr
3756428048,street,Sere Street,addr
3756428048,housenumber,2105,addr
3756428058,street,Pleasure Street,addr
3756428058,housenumber,2123,addr
3756428068,street,Sere Street,addr
3756428068,housenumber,2156,addr
3756428078,street,Sere Street,addr
3756428078,housenumber,2162,addr
3756428089,street,Gentilly Boulevard,addr
3756428089,housenumber,2804,addr
3756428099,street,Annette Street,addr
3756428099,housenumber,2901,addr
3756428110,street,Saint Anthony Street,addr
3756428110,housenumber,3014,addr
3756428120,street,Elysian Fields Avenue,addr
3756428120,housenumber,3030,addr
3756428430,street,Touro Street,addr
3756428430,housenumber,3117,addr
3756428440,street,Touro Street,addr
3756428440,housenumber,3302,addr
3756428450,street,Frenchmen Street,addr
3756428450,housenumber,3318,addr
3756428460,street,Annette Street,addr
3756428460,housenumber,3338,addr
3756428470,street,Frenchmen Street,addr
3756428470,housenumber,3407,addr
3756428480,street,Elysian Fields Avenue,addr
3756428480,housenumber,3414,addr
3756428490,street,Touro Street,addr
3756428490,housenumber,3419,addr
3756428500,street,Touro Street,addr
3756428500,housenumber,3425,addr
3756428510,street,Frenchmen Street,addr
3756428510,housenumber,3434,addr
3756428520,street,Elysian Fields Avenue,addr
3756428520,housenumber,3512,addr
3756428630,street,Frenchmen Street,addr
3756428630,housenumber,3537,addr
3756428640,street,Elysian Fields Avenue,addr
3756428640,housenumber,3606,addr
3756428650,street,Touro Street,addr
3756428650,housenumber,3625,addr
3756428660,street,Frenchmen Street,addr
3756428660,housenumber,3631,addr
3756428670,street,Frenchmen Street,addr
3756428670,housenumber,3641,addr
3756428680,street,Pauger Street,addr
3756428680,housenumber,3867,addr
3756428690,street,Pauger Street,addr
3756428690,housenumber,3922,addr
3756428700,street,Pauger Street,addr
3756428700,housenumber,3962,addr
3756470778,street,Treasure Street,addr
3756470778,housenumber,1616,addr
3756470788,street,Treasure Street,addr
3756470788,housenumber,1709,addr
3756470798,street,Paris Avenue,addr
3756470798,housenumber,2,addr
3756470808,street,Bruxelles Street,addr
3756470808,housenumber,2824,addr
3756470818,street,Saint Bernard Avenue,addr
3756470818,housenumber,2913,addr
3756471028,street,New Orleans Street,addr
3756471028,housenumber,2924,addr
3756471038,street,Allen Street,addr
3756471038,housenumber,3,addr
3756471048,street,George Nick Conner Drive,addr
3756471048,housenumber,3026,addr
3756471058,street,Bruxelles Street,addr
3756471058,housenumber,3133,addr
3758247906,street,Caton Street,addr
3758247906,housenumber,2050,addr
3758247916,street,Caton Street,addr
3758247916,housenumber,2109,addr
3758249726,housenumber,2429,addr
3758249726,street,Gentilly Boulevard,addr
3758249736,street,Gentilly Boulevard,addr
3758249736,housenumber,3137,addr
3758249746,street,Virgil Boulevard,addr
3758249746,housenumber,3562,addr
3758249756,street,Norman Mayer Avenue,addr
3758249756,housenumber,4000,addr
3758249766,street,Pauger Street,addr
3758249766,housenumber,4231,addr
3764343145,street,Port Street,addr
3764343145,housenumber,1624,addr
3764343155,street,Saint Ferdinand Street,addr
3764343155,housenumber,1744,addr
3764343965,street,Port Street,addr
3764343965,housenumber,2010,addr
3764343975,street,Franklin Avenue,addr
3764343975,housenumber,2037,addr
3764343985,street,Port Street,addr
3764343985,housenumber,2142,addr
3764343995,street,Port Street,addr
3764343995,housenumber,2225,addr
3764344005,street,Port Street,addr
3764344005,housenumber,2243,addr
3764344015,street,Franklin Avenue,addr
3764344015,housenumber,2408,addr
3764344025,street,Arts Street,addr
3764344025,housenumber,2505,addr
3764344035,street,North Galvez Street,addr
3764344035,housenumber,2544,addr
3764344045,street,North Tonti Street,addr
3764344045,housenumber,2563,addr
3764344055,street,North Roman Street,addr
3764344055,housenumber,2627,addr
3764344065,street,North Johnson Street,addr
3764344065,housenumber,2646,addr
3764344075,street,North Dorgenois Street,addr
3764344075,housenumber,2702,addr
3764344085,street,North Rocheblave Street,addr
3764344085,housenumber,2714,addr
3764344095,street,North Rocheblave Street,addr
3764344095,housenumber,2765,addr
3764344105,street,Florida Avenue,addr
3764344105,housenumber,2840,addr
3764362600,street,Treasure Street,addr
3764362600,housenumber,2223,addr
3764362610,street,Industry Street,addr
3764362610,housenumber,2262,addr
3764362620,street,Treasure Street,addr
3764362620,housenumber,2318,addr
3764362630,street,Abundance Street,addr
3764362630,housenumber,2361,addr
3764362640,street,Saint Roch Avenue,addr
3764362640,housenumber,2805,addr
3764362650,street,Elysian Fields Avenue,addr
3764362650,housenumber,2829,addr
3764362960,street,Spain Street,addr
3764362960,housenumber,2905,addr
3764362970,street,Music Street,addr
3764362970,housenumber,2924,addr
3764362980,street,Mandeville Street,addr
3764362980,housenumber,3013,addr
3764362990,street,Mandeville Street,addr
3764362990,housenumber,3034,addr
3764363000,street,Music Street,addr
3764363000,housenumber,3111,addr
3764363010,street,Music Street,addr
3764363010,housenumber,3127,addr
3764393389,street,Abundance Street,addr
3764393389,housenumber,2551,addr
3764393399,street,Benefit Street,addr
3764393399,housenumber,2633,addr
3764393409,street,Constitution Place,addr
3764393409,housenumber,2715,addr
3764393419,street,Franklin Avenue,addr
3764393419,housenumber,2935,addr
3764393429,street,Rabbits Street,addr
3764393429,housenumber,3042,addr
3764393439,street,Deers Street,addr
3764393439,housenumber,3221,addr
3764531493,street,Humanity Street,addr
3764531493,housenumber,2217,addr
3764531503,street,Sere Street,addr
3764531503,housenumber,2305,addr
3764531513,street,Clover Street,addr
3764531513,housenumber,2533,addr
3764531523,street,West St Roch Avenue,addr
3764531523,housenumber,3306,addr
3764531533,street,Franklin Avenue,addr
3764531533,housenumber,3600,addr
3764531543,street,Elysian Fields Avenue,addr
3764531543,housenumber,3801,addr
3764721360,amenity,bicycle_parking,regular
3764746137,access,permissive,regular
3764746137,amenity,bicycle_parking,regular
3764746137,covered,no,regular
3764746137,capacity,25,regular
3764746137,operator,Tulane University,regular
3764746137,bicycle_parking,stands,regular
3767775855,street,Lavender Street,addr
3767775855,housenumber,2503,addr
3767810965,street,Lavender Street,addr
3767810965,housenumber,2636,addr
3767810975,street,Lavender Street,addr
3767810975,housenumber,2656,addr
3767810985,street,Jonquil Street,addr
3767810985,housenumber,2701,addr
3767810995,street,Jonquil Street,addr
3767810995,housenumber,2765,addr
3767811005,street,Clematis Street,addr
3767811005,housenumber,3927,addr
3767873457,street,Jasmine Street,addr
3767873457,housenumber,2309,addr
3767873467,street,Wisteria Street,addr
3767873467,housenumber,2504,addr
3767873477,street,Wisteria Street,addr
3767873477,housenumber,2623,addr
3767873487,street,Wisteria Street,addr
3767873487,housenumber,2748,addr
3767873497,street,Gentilly Boulevard,addr
3767873497,housenumber,3806,addr
3768068732,street,Gentilly Boulevard,addr
3768068732,housenumber,3239,addr
3768068742,street,Elysian Fields Avenue,addr
3768068742,housenumber,4131,addr
3768068752,street,Painters Street,addr
3768068752,housenumber,4416,addr
3768093462,street,Eastern Street,addr
3768093462,housenumber,4450,addr
3768137763,street,Dreux Avenue,addr
3768137763,housenumber,2333,addr
3768137773,street,Dreux Avenue,addr
3768137773,housenumber,2491,addr
3768137783,street,Filmore Avenue,addr
3768137783,housenumber,2612,addr
3768137793,street,Western Street,addr
3768137793,housenumber,5103,addr
3768137803,street,Mandeville Street,addr
3768137803,housenumber,5136,addr
3768137813,street,Arts Street,addr
3768137813,housenumber,5213,addr
3768137823,street,Venus Street,addr
3768137823,housenumber,5309,addr
3768219516,street,Pressburg Street,addr
3768219516,housenumber,2265,addr
3768219526,street,Saint Roch Avenue,addr
3768219526,housenumber,5707,addr
3768219536,street,Marigny Street,addr
3768219536,housenumber,5912,addr
3768219546,street,Marigny Street,addr
3768219546,housenumber,5936,addr
3769708870,street,Gordon Street,addr
3769708870,housenumber,1007,addr
3769708880,street,Saint Maurice Avenue,addr
3769708880,housenumber,1032,addr
3769708890,street,Delery Street,addr
3769708890,housenumber,330,addr
3769708900,street,Alabo Street,addr
3769708900,housenumber,417,addr
3769708910,street,Alabo Street,addr
3769708910,housenumber,431,addr
3769708920,street,Tupelo Street,addr
3769708920,housenumber,500,addr
3769708930,street,Tupelo Street,addr
3769708930,housenumber,502,addr
3769708940,street,Royal Street,addr
3769708940,housenumber,5100,addr
3769708950,street,Royal Street,addr
3769708950,housenumber,5120,addr
3769709660,street,Royal Street,addr
3769709660,housenumber,5218,addr
3769709670,street,Caffin Avenue,addr
3769709670,housenumber,528,addr
3769709680,street,Saint Maurice Avenue,addr
3769709680,housenumber,531,addr
3769709690,street,Flood Street,addr
3769709690,housenumber,534,addr
3769709700,street,Chartres Street,addr
3769709700,housenumber,5436,addr
3769709710,street,Chartres Street,addr
3769709710,housenumber,5447,addr
3769709720,street,Chartres Street,addr
3769709720,housenumber,5629,addr
3769709730,street,Royal Street,addr
3769709730,housenumber,5718,addr
3769709740,street,Chartres Street,addr
3769709740,housenumber,6004,addr
3769709750,street,Burgundy Street,addr
3769709750,housenumber,6009,addr
3769709860,street,Bienvenue Street,addr
3769709860,housenumber,6013,addr
3769709870,street,Chartres Street,addr
3769709870,housenumber,6017,addr
3769709880,street,Tupelo Street,addr
3769709880,housenumber,602,addr
3769709890,street,Dauphine Street,addr
3769709890,housenumber,6024,addr
3769709900,street,Burgundy Street,addr
3769709900,housenumber,6034,addr
3769709910,street,Burgundy Street,addr
3769709910,housenumber,6041,addr
3769709920,street,Dauphine Street,addr
3769709920,housenumber,6100,addr
3769709930,street,Tupelo Street,addr
3769709930,housenumber,614,addr
3769709940,street,Burgundy Street,addr
3769709940,housenumber,6223,addr
3769709950,street,Saint Claude Avenue,addr
3769709950,housenumber,6236,addr
3769710060,street,Flood Street,addr
3769710060,housenumber,630,addr
3769710070,street,Reynes Street,addr
3769710070,housenumber,631,addr
3769710080,street,Flood Street,addr
3769710080,housenumber,635,addr
3769710090,street,Lizardi Street,addr
3769710090,housenumber,640,addr
3769710101,street,Delery Street,addr
3769710101,housenumber,716,addr
3769710111,street,Delery Street,addr
3769710111,housenumber,808,addr
3769710121,street,Tricou Street,addr
3769710121,housenumber,837,addr
3769710131,street,Gordon Street,addr
3769710131,housenumber,935,addr
3769741755,street,North Villere Street,addr
3769741755,housenumber,1,addr
3769742365,street,Delery Street,addr
3769742365,housenumber,1247,addr
3769742375,street,Tricou Street,addr
3769742375,housenumber,1325,addr
3769742385,street,Saint Maurice Avenue,addr
3769742385,housenumber,1602,addr
3769742395,street,Saint Maurice Avenue,addr
3769742395,housenumber,1704,addr
3769742406,street,Saint Claude Avenue,addr
3769742406,housenumber,6117,addr
3769742416,street,North Prieur Street,addr
3769742416,housenumber,6415,addr
3769782954,street,Gordon Street,addr
3769782954,housenumber,1010,addr
3769784764,street,Charbonnet Street,addr
3769784764,housenumber,1018,addr
3769784774,street,Lamanche Street,addr
3769784774,housenumber,1023,addr
3769784784,street,Lamanche Street,addr
3769784784,housenumber,1031,addr
3769784794,street,Saint Claude Court,addr
3769784794,housenumber,15,addr
3769784804,street,North Rampart Street,addr
3769784804,housenumber,5403,addr
3769784814,street,Burgundy Street,addr
3769784814,housenumber,5419,addr
3769784824,street,North Rampart Street,addr
3769784824,housenumber,5436,addr
3769784834,street,Dauphine Street,addr
3769784834,housenumber,5441,addr
3769784844,street,Dauphine Street,addr
3769784844,housenumber,5448,addr
3769784854,street,Dauphine Street,addr
3769784854,housenumber,5458,addr
3769784864,street,Dauphine Street,addr
3769784864,housenumber,5503,addr
3769784874,street,North Rampart Street,addr
3769784874,housenumber,5518,addr
3769784884,street,Dauphine Street,addr
3769784884,housenumber,5607,addr
3769784894,street,Burgundy Street,addr
3769784894,housenumber,5615,addr
3769784904,street,North Rampart Street,addr
3769784904,housenumber,5621,addr
3769784914,street,Saint Claude Avenue,addr
3769784914,housenumber,5706,addr
3769784924,street,Royal Street,addr
3769784924,housenumber,5717,addr
3769784934,street,Royal Street,addr
3769784934,housenumber,5727,addr
3769784944,street,Dauphine Street,addr
3769784944,housenumber,5740,addr
3769784954,street,North Rampart Street,addr
3769784954,housenumber,5802,addr
3769784964,street,Burgundy Street,addr
3769784964,housenumber,5826,addr
3769784974,street,Saint Claude Court,addr
3769784974,housenumber,6,addr
3769784984,street,Charbonnet Street,addr
3769784984,housenumber,707,addr
3769784994,street,Charbonnet Street,addr
3769784994,housenumber,723,addr
3769785004,street,Flood Street,addr
3769785004,housenumber,819,addr
3769785014,street,Flood Street,addr
3769785014,housenumber,823,addr
3769785024,street,Flood Street,addr
3769785024,housenumber,901,addr
3769785034,street,Alabo Street,addr
3769785034,housenumber,922,addr
3769785044,street,Caffin Avenue,addr
3769785044,housenumber,931,addr
3772012851,street,Alabo Street,addr
3772012851,housenumber,1301,addr
3772013861,street,Lamanche Street,addr
3772013861,housenumber,1323,addr
3772013871,street,Gordon Street,addr
3772013871,housenumber,1432,addr
3772013881,street,Marais Street,addr
3772013881,housenumber,5728,addr
3773327042,amenity,bicycle_parking,regular
3773525648,street,Flood Street,addr
3773525648,housenumber,1122,addr
3773529358,street,Forstall Street,addr
3773529358,housenumber,1209,addr
3773529368,street,Lizardi Street,addr
3773529368,housenumber,1413,addr
3773529378,street,Andry Street,addr
3773529378,housenumber,1523,addr
3773529388,street,Marais Street,addr
3773529388,housenumber,5417,addr
3773543983,street,Andry Street,addr
3773543983,housenumber,2038,addr
3773543993,street,Caffin Avenue,addr
3773543993,housenumber,2224,addr
3773544003,street,Choctaw Street,addr
3773544003,housenumber,2628,addr
3773635303,street,North Galvez Street,addr
3773635303,housenumber,12,addr
3773635313,street,Alabo Street,addr
3773635313,housenumber,2240,addr
3773960805,street,Forstall Street,addr
3773960805,housenumber,1623,addr
3773960815,street,Flood Street,addr
3773960815,housenumber,1730,addr
3773960825,street,Egania Street,addr
3773960825,housenumber,1939,addr
3773960835,street,North Claiborne Avenue,addr
3773960835,housenumber,5425,addr
3774212667,street,Caffin Avenue,addr
3774212667,housenumber,1611,addr
3774212677,street,Benton Street,addr
3774212677,housenumber,1734,addr
3774212687,street,Alabo Street,addr
3774212687,housenumber,1910,addr
3774256899,street,Deslonde Street,addr
3774256899,housenumber,1016,addr
3774256909,street,Reynes Street,addr
3774256909,housenumber,1022,addr
3774256919,street,Andry Street,addr
3774256919,housenumber,1032,addr
3774256929,street,Burgundy Street,addr
3774256929,housenumber,4710,addr
3774256939,street,Dauphine Street,addr
3774256939,housenumber,4727,addr
3774256949,street,Dauphine Street,addr
3774256949,housenumber,4812,addr
3774267559,street,Dauphine Street,addr
3774267559,housenumber,4820,addr
3774267569,street,Dauphine Street,addr
3774267569,housenumber,4827,addr
3774267579,street,Dauphine Street,addr
3774267579,housenumber,4839,addr
3774267589,street,Burgundy Street,addr
3774267589,housenumber,4906,addr
3774267599,street,Saint Claude Avenue,addr
3774267599,housenumber,4922,addr
3774267609,street,North Rampart Street,addr
3774267609,housenumber,4967,addr
3774267619,street,Burgundy Street,addr
3774267619,housenumber,5010,addr
3774267629,street,Burgundy Street,addr
3774267629,housenumber,5019,addr
3774267639,street,Burgundy Street,addr
3774267639,housenumber,5025,addr
3774267649,street,Dauphine Street,addr
3774267649,housenumber,5100,addr
3774267659,street,North Rampart Street,addr
3774267659,housenumber,5105,addr
3774267669,street,Dauphine Street,addr
3774267669,housenumber,5114,addr
3774267679,street,Dauphine Street,addr
3774267679,housenumber,5201,addr
3774267689,street,Burgundy Street,addr
3774267689,housenumber,5210,addr
3774267699,street,Burgundy Street,addr
3774267699,housenumber,5220,addr
3774267709,street,Burgundy Street,addr
3774267709,housenumber,5308,addr
3774267719,street,Dauphine Street,addr
3774267719,housenumber,5330,addr
3774267729,street,Deslonde Street,addr
3774267729,housenumber,700,addr
3774267739,street,Lizardi Street,addr
3774267739,housenumber,708,addr
3774267749,street,Egania Street,addr
3774267749,housenumber,718,addr
3774268059,street,Deslonde Street,addr
3774268059,housenumber,814,addr
3774268069,street,Lizardi Street,addr
3774268069,housenumber,819,addr
3774268079,street,Deslonde Street,addr
3774268079,housenumber,834,addr
3774268089,street,Jourdan Avenue,addr
3774268089,housenumber,903,addr
3774268099,street,Andry Street,addr
3774268099,housenumber,916,addr
3774268109,street,Egania Street,addr
3774268109,housenumber,921,addr
3774268119,street,Jourdan Avenue,addr
3774268119,housenumber,934,addr
3774268168,street,Deslonde Street,addr
3774268168,housenumber,1137,addr
3774268178,street,Jourdan Avenue,addr
3774268178,housenumber,1202,addr
3774268188,street,Deslonde Street,addr
3774268188,housenumber,1218,addr
3774268198,street,Deslonde Street,addr
3774268198,housenumber,1304,addr
3774268208,street,Deslonde Street,addr
3774268208,housenumber,1333,addr
3774268218,street,Marais Street,addr
3774268218,housenumber,4826,addr
3774304325,street,Deslonde Street,addr
3774304325,housenumber,1735,addr
3774304335,street,Forstall Street,addr
3774304335,housenumber,1930,addr
3774304345,street,North Claiborne Avenue,addr
3774304345,housenumber,4821,addr
3775276544,street,Royal Street,addr
3775276544,housenumber,4113,addr
3775276554,street,Burgundy Street,addr
3775276554,housenumber,4124,addr
3775284764,street,Chartres Street,addr
3775284764,housenumber,4313,addr
3775284774,street,Burgundy Street,addr
3775284774,housenumber,4418,addr
3775284784,street,Saint Claude Avenue,addr
3775284784,housenumber,4506,addr
3775284794,street,France Street,addr
3775284794,housenumber,620,addr
3775284804,street,Poland Avenue,addr
3775284804,housenumber,632,addr
3775284814,street,France Street,addr
3775284814,housenumber,738,addr
3775284824,street,Poland Avenue,addr
3775284824,housenumber,823,addr
3775284834,street,Kentucky Street,addr
3775284834,housenumber,917,addr
3775529741,street,Kentucky Street,addr
3775529741,housenumber,1118,addr
3775529751,street,Kentucky Street,addr
3775529751,housenumber,1304,addr
3775545061,street,Poland Avenue,addr
3775545061,housenumber,1405,addr
3775545071,street,Lesseps Street,addr
3775545071,housenumber,1603,addr
3775545081,street,Pauline Street,addr
3775545081,housenumber,1701,addr
3775545091,street,Pauline Street,addr
3775545091,housenumber,1713,addr
3775545101,street,Alvar Street,addr
3775545101,housenumber,1726,addr
3775545111,street,Lesseps Street,addr
3775545111,housenumber,1742,addr
3775545121,street,Kentucky Street,addr
3775545121,housenumber,1830,addr
3775545131,street,Congress Street,addr
3775545131,housenumber,1843,addr
3775545142,street,North Derbigny Street,addr
3775545142,housenumber,4133,addr
3775545152,street,Marais Street,addr
3775545152,housenumber,4418,addr
3775545262,street,Saint Claude Avenue,addr
3775545262,housenumber,4521,addr
3775545272,street,Lesseps Street,addr
3775545272,housenumber,7,addr
3777171384,street,Dauphine Street,addr
3777171384,housenumber,3624,addr
3777171394,street,Burgundy Street,addr
3777171394,housenumber,3826,addr
3777171404,street,Royal Street,addr
3777171404,housenumber,3905,addr
3777171414,street,Chartres Street,addr
3777171414,housenumber,4005,addr
3777171424,street,Dauphine Street,addr
3777171424,housenumber,4037,addr
3777171434,street,Congress Street,addr
3777171434,housenumber,627,addr
3777171444,street,Bartholomew Street,addr
3777171444,housenumber,711,addr
3777171454,street,Independence Street,addr
3777171454,housenumber,831,addr
3777199573,street,Dauphine Street,addr
3777199573,housenumber,3102,addr
3777199583,street,Dauphine Street,addr
3777199583,housenumber,3208,addr
3777199593,street,Dauphine Street,addr
3777199593,housenumber,3312,addr
3777199603,street,Dauphine Street,addr
3777199603,housenumber,3426,addr
3777199613,street,Royal Street,addr
3777199613,housenumber,3527,addr
3777199623,street,Louisa Street,addr
3777199623,housenumber,610,addr
3777199633,street,Desire Street,addr
3777199633,housenumber,706,addr
3777199643,street,Desire Street,addr
3777199643,housenumber,722,addr
3777199653,street,Piety Street,addr
3777199653,housenumber,840,addr
3777256367,street,Chartres Street,addr
3777256367,housenumber,2624,addr
3777256377,street,Chartres Street,addr
3777256377,housenumber,2707,addr
3777256387,street,Royal Street,addr
3777256387,housenumber,2727,addr
3777256397,street,Royal Street,addr
3777256397,housenumber,2830,addr
3777256407,street,Dauphine Street,addr
3777256407,housenumber,3060,addr
3777256417,street,Saint Ferdinand Street,addr
3777256417,housenumber,619,addr
3777256427,street,Clouet Street,addr
3777256427,housenumber,640,addr
3777256437,street,Saint Ferdinand Street,addr
3777256437,housenumber,738,addr
3777256447,street,Montegut Street,addr
3777256447,housenumber,840,addr
3777309463,street,Clouet Street,addr
3777309463,housenumber,1006,addr
3777309473,street,Franklin Avenue,addr
3777309473,housenumber,1027,addr
3777309483,street,Franklin Avenue,addr
3777309483,housenumber,1039,addr
3777309493,street,Saint Claude Avenue,addr
3777309493,housenumber,2600,addr
3777309503,street,Saint Claude Avenue,addr
3777309503,housenumber,2703,addr
3777309513,street,Saint Claude Avenue,addr
3777309513,housenumber,2802,addr
3777309523,street,Burgundy Street,addr
3777309523,housenumber,2823,addr
3777309533,street,North Rampart Street,addr
3777309533,housenumber,2927,addr
3777309543,street,Saint Claude Avenue,addr
3777309543,housenumber,3022,addr
3777309553,street,Saint Claude Avenue,addr
3777309553,housenumber,3044,addr
3777314763,street,Saint Ferdinand Street,addr
3777314763,housenumber,903,addr
3777314773,street,Montegut Street,addr
3777314773,housenumber,935,addr
3778428366,street,Desire Street,addr
3778428366,housenumber,1018,addr
3778428376,street,Clouet Street,addr
3778428376,housenumber,1047,addr
3778428386,street,Saint Claude Avenue,addr
3778428386,housenumber,3103,addr
3778428396,street,Saint Claude Avenue,addr
3778428396,housenumber,3154,addr
3778428406,street,North Rampart Street,addr
3778428406,housenumber,3321,addr
3778428416,street,Saint Claude Avenue,addr
3778428416,housenumber,3330,addr
3778428426,street,Saint Claude Avenue,addr
3778428426,housenumber,3412,addr
3778428436,street,Saint Claude Avenue,addr
3778428436,housenumber,3501,addr
3778428446,street,Louisa Street,addr
3778428446,housenumber,907,addr
3778732475,street,France Street,addr
3778732475,housenumber,1012,addr
3778732485,street,Mazant Street,addr
3778732485,housenumber,1029,addr
3778732495,street,France Street,addr
3778732495,housenumber,1116,addr
3778732505,street,France Street,addr
3778732505,housenumber,1136,addr
3778732515,street,Saint Claude Avenue,addr
3778732515,housenumber,3806,addr
3778732525,street,Saint Claude Avenue,addr
3778732525,housenumber,3933,addr
3778732535,street,North Rampart Street,addr
3778732535,housenumber,4019,addr
3778732545,street,Saint Claude Avenue,addr
3778732545,housenumber,4037,addr
3778732555,street,North Rampart Street,addr
3778732555,housenumber,4235,addr
3778736765,street,Mazant Street,addr
3778736765,housenumber,918,addr
3778785360,name,New Orleans Community Print Shop & Darkroom,regular
3778785360,amenity,arts_centre,regular
3778785360,website,http://nolacommunityprintshop.org,regular
3778791785,street,France Street,addr
3778791785,housenumber,1302,addr
3778791795,street,France Street,addr
3778791795,housenumber,1333,addr
3778791805,street,Mazant Street,addr
3778791805,housenumber,1538,addr
3778791815,street,Alvar Street,addr
3778791815,housenumber,1617,addr
3778791825,street,North Claiborne Avenue,addr
3778791825,housenumber,4208,addr
3778871359,street,Piety Street,addr
3778871359,housenumber,1204,addr
3778871369,street,Gallier Street,addr
3778871369,housenumber,1240,addr
3778871379,street,Saint Ferdinand Street,addr
3778871379,housenumber,1303,addr
3778871389,street,Saint Ferdinand Street,addr
3778871389,housenumber,1404,addr
3778871399,street,North Robertson Street,addr
3778871399,housenumber,2611,addr
3778871409,street,Urquhart Street,addr
3778871409,housenumber,2713,addr
3778871419,street,Marais Street,addr
3778871419,housenumber,3055,addr
3778871429,street,Urquhart Street,addr
3778871429,housenumber,3153,addr
3778895460,street,Independence Street,addr
3778895460,housenumber,1317,addr
3778895470,street,Independence Street,addr
3778895470,housenumber,1431,addr
3778895480,street,Pauline Street,addr
3778895480,housenumber,1512,addr
3778895490,street,Desire Street,addr
3778895490,housenumber,1631,addr
